Question_ID,User_ID,User_Reputation,User_Type,Gold_Badges,Silver_Badges,Bronze_Badges,Has_Custom_Avatar,Accept_Rate,Tags,Tag_Count,Creation_Date_Readable,Post_Age_Days,Has_Image,Word_Count,Code_Block_Count,Link_Count,Title_Word_Count,LaTeX_Comment_Count,Is_Question_Format,Subjective_Score,Up_Vote_Count,Down_Vote_Count,Favorite_Count,View_Count,Is_Answered,Objective_Comment_Count,Objective_Total_Comment_Words,Objective_Avg_Comment_Words,Objective_Time_To_First_Answer_Mins,Answer_Count,Has_Accepted_Answer,Max_Answer_Score,Avg_Answer_Score,Total_Answer_Words,Link
14821,767,4049,registered,4,24,14,False,100.0,"typography, math-operators",2,2011-04-03 03:52:57,5611.35,True,173,1,0,9,0,True,320,320,0,0,294080,True,2,36,18.0,6734127.6,16,False,8,6.5,178,https://tex.stackexchange.com/questions/14821/whats-the-proper-way-to-typeset-a-differential-operator
3415,192,11289,registered,9,32,28,False,69.0,math-mode,1,2010-09-23 20:59:15,5802.64,False,163,3,0,11,0,True,313,313,0,0,907084,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/3415/what-is-the-correct-way-of-embedding-text-into-math-mode
91124,24217,3387,registered,2,17,8,False,,"lists, indentation, itemize",3,2013-01-10 04:13:02,4963.29,False,66,0,0,4,0,False,313,313,0,0,469077,True,0,0,0.0,3961938.7,4,False,16,15.0,177,https://tex.stackexchange.com/questions/91124/itemize-removing-natural-indent
8260,1940,15343,registered,21,82,126,False,80.0,"conversion, unit-of-measure",2,2011-01-04 18:30:38,5699.7,False,28,0,0,15,0,True,310,310,0,0,271709,True,0,0,0.0,6880567.18,12,False,2,2.0,395,https://tex.stackexchange.com/questions/8260/what-are-the-various-units-ex-em-in-pt-bp-dd-pc-expressed-in-mm
123671,2552,238535,registered,33,812,889,True,85.0,"tikz-pgf, horizontal-alignment, line-breaking, nodes",4,2013-07-12 02:04:43,4780.43,True,59,1,0,9,0,False,307,307,0,0,136607,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/123671/manual-automatic-line-breaks-and-text-alignment-in-tikz-nodes
24599,6825,7439,registered,12,38,32,False,100.0,"fontsize, class-options",2,2011-08-01 05:51:20,5491.27,False,40,1,0,8,0,True,305,306,1,0,493343,True,0,0,0.0,6234683.03,4,False,-1,-1.0,20,https://tex.stackexchange.com/questions/24599/what-point-pt-font-size-are-large-etc
20036,2099,50663,registered,52,197,355,False,93.0,"texlive, miktex, distributions",3,2011-06-06 14:02:41,5546.93,False,35,0,0,9,0,True,304,305,1,0,250495,True,0,0,0.0,6115.03,14,True,138,138.0,116,https://tex.stackexchange.com/questions/20036/what-are-the-advantages-of-tex-live-over-miktex
14336,Unknown,0,does_not_exist,0,0,0,True,,"beamer, paper-size",2,2010-04-09 08:13:14,5970.17,False,37,0,0,6,0,True,303,303,0,0,252594,True,2,88,44.0,6376225.53,5,False,21,21.0,118,https://tex.stackexchange.com/questions/14336/latex-beamer-presentation-package-169-aspect-ratio
50747,10827,9571,registered,8,52,74,True,98.0,"hyperref, color",2,2012-04-04 19:29:12,5243.7,False,86,2,0,7,0,False,303,303,0,0,424092,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/50747/options-for-appearance-of-links-in-hyperref
19579,Unknown,0,does_not_exist,0,0,0,True,,rules,1,2011-05-31 01:34:33,5553.45,False,62,0,0,8,0,False,302,302,0,0,1011902,True,1,14,14.0,6036062.72,6,False,9,9.0,98,https://tex.stackexchange.com/questions/19579/horizontal-line-spanning-the-entire-document-in-latex
39147,2956,8963,registered,11,57,87,False,67.0,"graphics, scaling",2,2011-12-22 23:53:03,5347.48,False,34,1,0,5,0,True,302,302,0,0,743318,True,1,79,79.0,3366812.35,8,False,18,9.0,93,https://tex.stackexchange.com/questions/39147/scale-image-to-page-width
23650,2099,50663,registered,52,197,355,False,93.0,horizontal-alignment,1,2011-07-21 01:36:51,5502.45,False,50,2,1,8,1,True,301,301,0,0,582856,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/23650/when-should-we-use-begincenter-instead-of-centering
17528,5350,3143,registered,2,19,9,False,,"equations, align",2,2011-05-06 04:18:06,5578.33,False,35,0,0,8,0,False,297,297,0,0,480920,True,0,0,0.0,7.32,4,True,282,198.67,223,https://tex.stackexchange.com/questions/17528/show-equation-number-only-once-in-align-environment
5894,827,4422,registered,5,26,33,True,100.0,conditionals,1,2010-11-24 15:00:42,5740.85,False,57,0,0,3,0,False,292,292,0,0,200761,True,0,0,0.0,7773103.0,5,False,1,1.0,122,https://tex.stackexchange.com/questions/5894/latex-conditional-expression
16582,3559,9497,registered,9,32,21,False,89.0,"horizontal-alignment, floats, margins",3,2011-04-25 17:53:11,5588.77,False,65,0,0,7,0,False,292,292,0,0,241895,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/16582/center-figure-that-is-wider-than-textwidth
59702,9497,3587,registered,4,20,13,False,100.0,"fonts, packages",2,2012-06-13 15:43:25,5173.86,False,2306,2,2,13,3624,False,292,292,0,0,197907,True,1,5,5.0,75.43,9,True,430,218.5,1431,https://tex.stackexchange.com/questions/59702/suggest-a-nice-font-family-for-my-basic-latex-template-text-and-math
54480,13217,4005,registered,5,22,22,False,64.0,"bibtex, errors, natbib",3,2012-05-05 15:35:11,5212.86,False,97,2,0,9,0,False,290,290,0,0,505554,True,0,0,0.0,,13,False,0,0.0,0,https://tex.stackexchange.com/questions/54480/package-natbib-error-bibliography-not-compatible-with-author-year-citations
227,62,4087,registered,4,26,12,False,100.0,"header-footer, page-numbering, lastpage",3,2010-07-27 03:23:48,5861.37,False,24,0,0,11,0,True,287,287,0,0,218391,True,1,4,4.0,654238.58,14,False,101,34.67,1119,https://tex.stackexchange.com/questions/227/how-can-i-add-page-of-on-my-document
4216,1504,2973,registered,2,17,4,False,,"math-mode, symbols, relation-symbols",3,2010-10-17 14:02:04,5778.93,False,45,0,0,5,0,True,287,287,0,0,246662,True,2,111,55.5,2.38,12,True,258,148.5,163,https://tex.stackexchange.com/questions/4216/how-to-typeset-correctly
258,136,10884,registered,14,50,43,False,65.0,"macros, tex-core",2,2010-07-27 04:59:17,5861.3,False,25,0,0,8,0,True,286,286,0,0,84373,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/258/what-is-the-difference-between-let-and-def
82664,16227,9259,registered,8,49,67,False,88.0,"line-breaking, paragraphs, best-practices, syntax",4,2012-11-14 02:56:00,5020.35,False,19,0,0,11,0,False,286,286,0,0,257095,True,4,95,23.75,7158054.13,3,False,0,0.0,59,https://tex.stackexchange.com/questions/82664/when-to-use-par-and-when-newline-or-blank-lines
5769,1527,15615,registered,15,55,60,False,90.0,"floats, captions, subfloats",3,2010-11-22 15:43:54,5742.82,False,55,0,0,5,0,False,283,284,1,0,292949,True,1,7,7.0,1702225.73,8,False,29,6.4,656,https://tex.stackexchange.com/questions/5769/two-figures-side-by-side
1551,260,4357,registered,6,27,25,False,88.0,"conversion, ebook",2,2010-08-11 19:47:41,5845.69,False,154,0,0,5,0,False,281,281,0,0,126172,True,0,0,0.0,754742.73,12,False,77,77.0,68,https://tex.stackexchange.com/questions/1551/use-latex-to-produce-epub
30985,8456,3107,registered,3,18,10,False,,"floats, two-column",2,2011-10-09 06:51:30,5422.23,False,113,1,0,8,0,False,281,281,0,0,859978,True,1,20,20.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/30985/displaying-a-wide-figure-in-a-two-column-document
112343,17176,1055,registered,4,13,19,False,67.0,"tables, tabu, big-list",3,2013-05-04 14:03:22,4848.93,True,45,0,0,3,0,False,281,282,1,0,450767,True,1,25,25.0,143.75,15,False,146,146.0,377,https://tex.stackexchange.com/questions/112343/beautiful-table-samples
8791,1527,15615,registered,15,55,60,False,90.0,"compiling, performance",2,2011-01-12 12:01:05,5691.97,False,109,0,0,4,0,False,279,279,0,0,156616,True,7,296,42.29,614705.72,23,False,7,4.0,1672,https://tex.stackexchange.com/questions/8791/speeding-up-latex-compilation
49,69,9023,registered,12,46,42,False,59.0,"tex-core, latex-misc",2,2010-07-26 22:46:44,5861.56,False,21,0,0,8,0,True,277,278,1,0,147102,True,4,183,45.75,2335424.73,9,False,91,50.0,1285,https://tex.stackexchange.com/questions/49/what-is-the-difference-between-tex-and-latex
30619,3874,9988,registered,11,48,67,False,90.0,"math-mode, symbols",2,2011-10-06 01:11:51,5425.46,False,50,0,0,8,0,True,277,277,0,0,643036,True,0,0,0.0,,12,False,0,0.0,0,https://tex.stackexchange.com/questions/30619/what-is-the-best-symbol-for-vector-matrix-transpose
38829,5274,4804,registered,5,28,33,True,86.0,indentation,1,2011-12-19 23:55:11,5350.47,False,134,2,0,6,0,False,274,275,1,0,705922,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/38829/remove-indentation-for-a-single-paragraph
146529,21963,12019,registered,6,43,70,False,88.0,"tikz-pgf, beamer, themes",3,2013-11-23 13:55:58,4645.89,True,175,0,2,7,0,False,273,273,0,0,129243,True,2,36,18.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/146529/design-a-custom-beamer-theme-from-scratch
38868,9757,30704,registered,43,103,147,False,99.0,"math-mode, delimiters",2,2011-12-20 08:12:26,5350.13,False,59,1,0,5,0,False,272,272,0,0,1177887,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/38868/big-parenthesis-in-an-equation
8458,2311,2813,registered,2,17,6,False,,"sectioning, table-of-contents, bibliographies",3,2011-01-07 17:20:57,5696.75,False,136,1,0,9,0,False,271,271,0,0,423896,True,0,0,0.0,6089325.55,8,False,0,0.0,104,https://tex.stackexchange.com/questions/8458/making-the-bibliography-appear-in-the-table-of-contents
65453,3329,9905,registered,12,39,36,False,82.0,"changes, trackchanges",2,2012-08-01 15:05:29,5124.88,False,119,0,0,4,0,False,271,271,0,0,198725,True,2,25,12.5,1966794.07,13,False,4,2.5,87,https://tex.stackexchange.com/questions/65453/track-changes-in-latex
26462,7215,3195,registered,3,20,7,False,,"tables, page-breaking, longtable",3,2011-08-25 02:24:39,5467.41,False,83,1,0,6,0,False,270,270,0,0,669990,True,1,13,13.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/26462/make-a-table-span-multiple-pages
26637,3329,9905,registered,12,39,36,False,82.0,"math-mode, formatting",2,2011-08-27 17:53:27,5464.77,False,46,1,0,12,0,True,270,271,1,0,769350,True,3,48,16.0,5.35,10,True,298,105.33,113,https://tex.stackexchange.com/questions/26637/how-do-you-get-mathbb1-to-work-characteristic-function-of-a-set
26846,5110,21097,registered,37,100,142,False,86.0,"tikz-pgf, beamer, scaling",3,2011-08-29 13:31:20,5462.95,False,72,1,0,7,0,True,270,270,0,0,295142,True,1,9,9.0,4517867.0,5,False,39,39.0,70,https://tex.stackexchange.com/questions/26846/how-to-scale-a-tikzpicture-including-texts
5036,1713,6225,registered,6,26,18,False,100.0,hyphenation,1,2010-11-07 07:35:49,5758.15,False,71,0,0,9,0,True,269,269,0,0,373802,True,4,88,22.0,7.18,8,True,228,152.0,218,https://tex.stackexchange.com/questions/5036/how-to-prevent-latex-from-hyphenating-the-entire-document
48459,1497,2805,registered,2,18,9,False,,"math-mode, amsmath, math-operators",3,2012-03-18 11:42:00,5260.98,False,34,0,0,7,0,True,269,269,0,0,194748,True,1,23,23.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/48459/whats-the-difference-between-mathrm-and-operatorname
27097,224,5498,registered,5,28,29,False,78.0,"tables, floats, fontsize",3,2011-08-31 18:55:52,5460.72,False,28,0,0,7,0,False,268,268,0,0,660894,True,0,0,0.0,6073840.73,6,False,7,4.0,423,https://tex.stackexchange.com/questions/27097/changing-the-font-size-in-a-table
42619,11245,2795,registered,2,16,6,False,,symbols,1,2012-01-28 22:34:18,5310.53,False,36,0,0,6,0,False,268,268,0,0,408802,True,2,36,18.0,5532141.35,4,False,26,13.0,80,https://tex.stackexchange.com/questions/42619/xmark-that-complements-the-ams-checkmark
42611,5239,98057,registered,19,280,443,False,98.0,"tikz-pgf, big-list",2,2012-01-28 21:08:24,5310.59,False,79,0,11,9,0,False,267,267,0,0,126768,True,0,0,0.0,,12,False,0,0.0,0,https://tex.stackexchange.com/questions/42611/list-of-available-tikz-libraries-with-a-short-introduction
1669,206,19171,registered,12,42,32,False,92.0,"lists, enumerate",2,2010-08-13 20:06:30,5843.67,False,66,0,0,3,0,False,266,266,0,0,172574,True,0,0,0.0,8.28,6,True,283,283.0,68,https://tex.stackexchange.com/questions/1669/resuming-a-list
48632,11728,2955,registered,2,19,8,False,50.0,"characters, typewriter",2,2012-03-20 00:27:09,5259.45,False,58,2,0,4,0,False,266,266,0,0,1133274,True,9,525,58.33,5327721.98,14,False,14,14.0,289,https://tex.stackexchange.com/questions/48632/underscores-in-words-text
826,35,23407,registered,17,46,32,True,82.0,"symbols, numbering, footnotes",3,2010-08-02 19:45:39,5854.69,False,30,0,0,7,0,False,263,263,0,0,289958,True,0,0,0.0,4.05,6,True,187,187.0,64,https://tex.stackexchange.com/questions/826/symbols-instead-of-numbers-as-footnote-markers
30090,4434,8303,registered,13,51,52,False,97.0,"math-mode, vertical-alignment, amsmath, braces",4,2011-09-30 21:38:05,5430.61,True,25,0,0,8,0,True,263,263,0,0,617877,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/30090/how-can-i-get-text-underneath-an-underbrace
118173,33349,2825,registered,2,18,7,False,,math-mode,1,2013-06-07 22:34:00,4814.57,False,31,1,0,8,0,True,261,262,1,0,749435,True,1,3,3.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/118173/how-to-write-ceil-and-floor-in-latex
196,70,3705,registered,4,26,18,False,75.0,"align, equations",2,2010-07-27 01:13:42,5861.46,False,58,0,0,3,0,False,260,261,1,0,659613,True,0,0,0.0,3.28,5,True,239,239.0,101,https://tex.stackexchange.com/questions/196/eqnarray-vs-align
51682,1074,7342,registered,9,31,31,True,100.0,"equations, page-breaking",2,2012-04-12 20:56:48,5235.64,False,112,1,0,7,1,True,260,260,0,0,191980,True,0,0,0.0,3197670.22,4,False,124,124.0,47,https://tex.stackexchange.com/questions/51682/is-it-possible-to-pagebreak-aligned-equations
8857,2918,2689,registered,3,16,4,False,,"symbols, languages, characters, accents",4,2011-01-13 05:03:23,5691.26,False,15,0,0,7,0,True,258,259,1,0,866026,True,2,15,7.5,,7,False,0,0.0,0,https://tex.stackexchange.com/questions/8857/how-to-type-special-accented-letters-in-latex
38769,10154,2673,registered,2,16,6,False,,"math-mode, errors, symbols",3,2011-12-19 12:56:52,5350.93,False,47,0,0,6,0,False,257,257,0,0,714011,True,1,19,19.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/38769/mathbbz-yields-undefined-control-sequence-error
819,35,23407,registered,17,46,32,True,82.0,"line-spacing, setspace",2,2010-08-02 19:30:11,5854.7,False,32,0,0,3,0,False,255,255,0,0,628408,True,0,0,0.0,2.92,5,False,248,128.0,144,https://tex.stackexchange.com/questions/819/double-line-spacing
1863,213,240876,moderator,88,700,848,False,79.0,"packages, hyperref, incompatibility",3,2010-08-17 03:39:23,5840.36,False,65,0,0,10,0,True,254,254,0,0,45933,True,0,0,0.0,130.63,15,True,140,76.5,132,https://tex.stackexchange.com/questions/1863/which-packages-should-be-loaded-after-hyperref-instead-of-before
2063,902,2853,registered,4,18,10,False,,"packages, installing, miktex, windows",4,2010-08-20 02:31:57,5837.41,False,84,0,0,10,0,False,254,254,0,0,810594,True,0,0,0.0,43.72,8,True,200,118.0,664,https://tex.stackexchange.com/questions/2063/how-can-i-manually-install-a-package-on-miktex-windows
2832,572,4567,unregistered,6,26,16,False,43.0,"tables, positioning",2,2010-09-07 06:49:26,5819.23,False,21,0,0,9,0,True,254,254,0,0,628808,True,0,0,0.0,74.07,7,False,228,114.0,225,https://tex.stackexchange.com/questions/2832/how-can-i-have-two-tables-side-by-side
22798,6481,3151,registered,3,21,14,False,50.0,"math-mode, symbols, typography",3,2011-07-11 22:38:27,5511.57,False,81,0,0,4,0,True,254,254,0,0,608577,True,3,75,25.0,6815237.77,5,False,2,2.0,46,https://tex.stackexchange.com/questions/22798/nice-looking-empty-set
52372,2975,271889,registered,67,801,959,True,81.0,"tikz-pgf, best-practices, tikz-styles, pgfkeys",4,2012-04-18 11:04:07,5230.05,False,95,2,0,10,0,True,254,254,0,0,132641,True,1,16,16.0,97.53,2,True,178,178.0,374,https://tex.stackexchange.com/questions/52372/should-tikzset-or-tikzstyle-be-used-to-define-tikz-styles
28333,510,258210,registered,75,741,805,True,98.0,"floats, sectioning, numbering, counters",4,2011-09-13 18:22:40,5447.75,False,108,1,0,11,3,False,253,253,0,0,216989,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/28333/continuous-v-per-chapter-section-numbering-of-figures-tables-and-other-docume
47170,12409,2643,registered,2,16,6,False,,"equations, best-practices",2,2012-03-07 22:01:09,5271.55,True,23,0,0,9,0,False,253,253,0,0,527725,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/47170/how-to-write-conditional-equations-with-one-sided-curly-brackets
138,87,6286,registered,4,33,38,False,77.0,"spacing, line-breaking, boxes, warnings, horizontal-spacing",5,2010-07-26 23:35:42,5861.53,False,25,0,0,12,0,True,252,252,0,0,268224,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/138/what-are-underfull-hboxes-and-how-can-i-get-rid-of-them
53377,13949,2945,registered,5,20,11,False,,"chapters, quoting",2,2012-04-26 06:10:14,5222.26,True,43,0,0,6,0,False,252,252,0,0,162699,True,1,11,11.0,16.87,11,True,228,114.0,78,https://tex.stackexchange.com/questions/53377/inspirational-quote-at-start-of-chapter
9852,5,4803,registered,6,33,37,False,85.0,page-breaking,1,2010-05-29 19:11:06,5919.71,False,26,0,1,10,0,True,250,251,1,0,680711,True,0,0,0.0,11.0,2,False,42,42.0,92,https://tex.stackexchange.com/questions/9852/what-is-the-difference-between-page-break-and-new-page
11866,1074,7342,registered,9,31,31,True,100.0,"graphics, formatting, conversion, scaling",4,2011-02-23 20:20:15,5649.62,False,134,1,0,13,0,False,250,250,0,0,170861,True,3,141,47.0,119.87,15,True,338,171.5,374,https://tex.stackexchange.com/questions/11866/compile-a-latex-document-into-a-png-image-thats-as-short-as-possible
45609,5001,561706,registered,57,766,1352,True,100.0,page-breaking,1,2012-02-24 12:41:28,5283.94,False,160,2,0,9,5,True,249,249,0,0,233177,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/45609/is-it-wrong-to-use-clearpage-instead-of-newpage
3393,1183,20745,registered,21,104,154,False,91.0,xetex,1,2010-09-23 10:01:27,5803.09,False,48,0,0,10,0,True,248,248,0,0,129179,True,2,64,32.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/3393/what-is-xetex-exactly-and-why-should-i-use-it
19180,5773,2571,registered,2,15,8,False,,"symbols, best-practices, punctuation, unicode, unicode-math",5,2011-05-27 04:28:09,5557.33,False,291,0,7,8,0,True,247,247,0,0,1057961,True,0,0,0.0,,5,False,0,0.0,0,https://tex.stackexchange.com/questions/19180/which-dot-character-to-use-in-which-context
3,14,28103,registered,31,81,81,False,100.0,"compiling, tools, online",3,2010-07-26 22:18:47,5861.58,False,57,0,0,3,0,False,245,245,0,0,169202,True,4,85,21.25,25567.12,22,True,321,108.67,387,https://tex.stackexchange.com/questions/3/compiling-documents-online
14375,3316,15175,registered,28,77,95,False,93.0,"indentation, paragraphs",2,2011-03-27 23:19:28,5617.54,False,53,0,0,8,0,True,245,245,0,0,282438,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/14375/how-to-disable-automatic-indentation-on-new-paragraphs
137428,7561,11717,registered,7,53,107,False,79.0,"errors, texlive, ubuntu",3,2013-10-11 20:04:42,4688.68,False,78,0,1,4,0,False,245,245,0,0,190263,True,1,14,14.0,,8,False,0,0.0,0,https://tex.stackexchange.com/questions/137428/tlmgr-cannot-setup-tlpdb
120271,4011,30293,registered,34,148,229,False,72.0,"typography, latex-misc, big-list",3,2013-06-20 22:18:19,4801.58,False,80,0,0,3,0,False,242,243,1,0,146186,True,4,293,73.25,3945885.97,18,False,47,14.5,578,https://tex.stackexchange.com/questions/120271/alternatives-to-latex
40561,3329,9905,registered,12,39,36,False,82.0,tables,1,2012-01-09 22:14:34,5329.54,False,51,0,0,7,0,False,241,241,0,0,662212,True,0,0,0.0,5602755.6,10,False,1,1.0,52,https://tex.stackexchange.com/questions/40561/table-with-multiple-lines-in-some-cells
2229,512,19051,registered,18,75,106,True,98.0,"spacing, typography, punctuation",3,2010-08-24 02:58:17,5833.39,False,21,0,0,14,0,True,240,240,0,0,96430,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/2229/is-a-period-after-an-abbreviation-the-same-as-an-end-of-sentence-period
14364,3559,9497,registered,9,32,21,False,89.0,"cross-referencing, external-files",2,2011-03-27 19:13:09,5617.71,False,90,0,1,4,0,False,240,240,0,0,180004,True,1,15,15.0,8.95,8,True,255,134.5,181,https://tex.stackexchange.com/questions/14364/cross-referencing-between-different-files
